id,eta,wage,employment,epsilon_j,markdown
16356867x,0.1,0.6197752303571304,6.636875717404492e-5,19.653314001651516,1.0508820039162845
163568709,0.1,1.3893804294683652,0.0004060868023863434,19.896101530484025,1.0502611025817212
163568848,0.1,0.9669230089280675,5.736960365732536e-5,19.975912289492467,1.0500602918909496
163569146,0.1,0.33675874349955814,0.0009966562518061673,19.67011736873995,1.0508385375264315
163569381,0.1,0.8353864969473274,5.624470946996711e-5,19.985806532446293,1.0500355088685829
163569824,0.1,1.081366977135889,0.0014449265863238235,19.0446018437135,1.052508317485781
163569832,0.1,1.1229042634487834,0.0013684337815903413,18.359787713688497,1.0544668607063703
163570278,0.1,0.4326395935098173,0.00012261346664622615,19.814206522603403,1.0504688390554138
163570649,0.1,1.0581197453757358,2.13729895985596e-5,19.973026441617595,1.050067524965386
163570868,0.1,0.2119339976933287,0.0025383237383608077,13.74670672188293,1.0727446958920084
163571449,0.1,0.7097505696010163,0.00027222439383474634,19.824098642078656,1.0504436553739396
16357173x,0.1,0.6870346512948758,0.0006040681797895716,19.275960544390234,1.0518780891721127
163571887,0.1,1.1543235582666258,1.7998307030392012e-5,19.98649099235867,1.050033795346183
163571908,0.1,1.129064480044532,0.0004966407846191072,17.710094427904675,1.056464972791131
163572492,0.1,0.5411396342100605,0.0011811388988669518,18.43185432227828,1.054253901019135
163572572,0.1,1.6174681352415583,0.0001209261253552914,19.574100698255403,1.0510879153742745
163572652,0.1,0.3344518961577347,1.2373836082876665e-5,19.976293217852607,1.050059337290179
163572767,0.1,1.0556915521650128,0.0011597659087509355,6.3646443886859725,1.1571179690380875
163573196,0.1,0.8175490794966848,1.631096574562955e-5,19.959590758572205,1.050101227630157
163573292,0.1,1.3500041202880682,0.00032903155040003086,19.638716160863307,1.0509198255022818
163573794,0.1,1.2160721614701049,9.78657944775376e-5,19.86809455063509,1.0503319529435213
163573903,0.1,0.6575489518646371,4.049619081669491e-5,19.91865817186374,1.050204185009438
163574148,0.1,1.206706273371602,0.00026210034612979814,19.916374504733554,1.0502099415615191
163574965,0.1,1.4578048983308185,0.0012373836083017626,19.639763657569233,1.0509171096676917
163575108,0.1,1.9870912455048464,2.6997460544646496e-5,19.98826335069555,1.0500293588519887
163575984,0.1,0.7024903016703852,0.0005028277026674576,19.78873509256393,1.0505338009388874
163576098,0.1,0.6092728588112363,0.00014511135043425536,19.900073394400053,1.0502510709473767
16357624x,0.1,0.9391233933350835,0.003409554287965837,18.960442213460343,1.052741385920318
16357640x,0.1,0.9819448761740998,0.00033971804519986255,19.730363659503684,1.0506833030174951
163576776,0.1,1.9666914810315272,8.7741746769212e-5,16.897336413257136,1.0591809250607942
163576880,0.1,0.8161727394953473,0.00033409357425669573,18.1011247980426,1.0552451856532217
163576944,0.1,1.9870912455048464,0.0015135451318512376,14.356884285042238,1.0696529957437808
16357720x,0.1,0.9619140187357451,0.00010742739508781403,19.14869830568803,1.052222870925015
163577402,0.1,1.1983543887780497,0.0023420297023465683,18.994794626147712,1.0526460022170194
163577867,0.1,1.4602118276626455,0.00025647587516728097,19.65464711456278,1.0508785527499533
163578050,0.1,0.6805707156288974,9.67409002892166e-5,19.964094976045853,1.050089923996047
163579002,0.1,0.872052370364356,3.3746825682267694e-5,19.959849281087077,1.0501005787126634
163580118,0.1,0.8851151255681097,2.4747672166998797e-5,19.90803330442742,1.050230978857043
163580986,0.1,1.1760917454903745,0.0001631096574657728,19.890874046533877,1.0502743116094617
163581057,0.1,0.6812909232071027,1.6873412840972846e-5,19.991514620283773,1.0500212224533194
163582121,0.1,0.7644614668063083,7.874259325813244e-6,19.99082974428982,1.0500229361557962
163582594,0.1,1.423278596408299,4.4995767576111875e-5,19.950292144126553,1.0501245792680989
163584856,0.1,1.3360924401591927,7.31181223109573e-5,19.98154849218018,1.0500461713661158
163585330,0.1,1.4261156231305943,0.00010461515961409978,19.750244126528525,1.0506322855349823
163587264,0.1,0.6503231314178174,4.499576757643791e-6,19.9700088345218,1.0500750905163005
163587483,0.1,0.9730662853002953,0.0003954003075568135,19.24035504366871,1.0519740928756438
16358790x,0.1,1.2174004451051375,0.0003700901882918684,19.791201631520313,1.0505275030095877
163588160,0.1,0.2105808176000888,3.3746825682398327e-6,19.952852261960736,1.0501181478653283
163588187,0.1,1.9870912455048464,0.00047020577117972486,16.715247400398315,1.0598256176558996
163589614,0.1,0.785342595882115,6.74936513610304e-5,19.86785132374977,1.050332569119068
163591415,0.1,1.9870912455048464,5.399492108895643e-5,19.94972762622469,1.0501259976444721
163592047,0.1,1.9870912455048464,2.2497883787896338e-6,19.995510549006408,1.050011226147446
163592661,0.1,0.8730433380005029,0.0001687341284147818,19.93887643699644,1.050153277350398
163593461,0.1,0.8918717230872923,8.99915351482567e-6,19.98797546915035,1.0500300794116648
163594309,0.1,0.8028573694103102,4.8370450144012186e-5,19.940066585789353,1.0501502838868486
163595344,0.1,0.9196524847076553,0.00011586410150860632,19.944607696656583,1.0501388653619712
163598908,0.1,0.37161321795303853,1.1248941893951064e-6,19.998876184765887,1.0500028096959642
163604239,0.1,1.9870912455048464,0.00011023963055823575,19.940114630189274,1.050150163053025
163604423,0.1,0.8775789233690054,8.774174677380818e-5,19.767591238828476,1.0505878530124475
163607085,0.1,1.2690088714999166,8.32421700121922e-5,19.928361168461688,1.0501797409002496
163608096,0.1,0.4669277399887025,0.00022104170820748747,19.63965003723115,1.0509174042360372
163608723,0.1,1.615278806270433,1.6873412840952822e-5,19.98289632919357,1.0500427957752587
163611420,0.1,0.8872265578628795,8.999153514802143e-6,19.96858964734916,1.0500786494018997
163615667,0.1,1.9870912455048464,0.004421959058489512,15.404312093261726,1.0649168878133435
163617398,0.1,0.37161321795303853,1.124894189407856e-6,19.998513594024587,1.0500037162911344
163618710,0.1,0.3437422266065606,1.3498730272751996e-5,19.974173356016355,1.0500646500947082
163619107,0.1,0.8913292106570607,7.705525197361653e-5,19.327925816314835,1.0517386091763603
163621493,0.1,1.5836124960594165,0.0018341399758571512,19.062211453206995,1.052459810471348
163621733,0.1,1.4539582626385443,0.0003627783760894645,19.80700477010435,1.0504871893356307
163631368,0.1,0.7803877577013808,3.149703730334977e-5,19.9820724734345,1.0500448590269837
163633865,0.1,1.0986010674626578,6.693120426520276e-5,19.925093558165777,1.050187970113203
163637831,0.1,0.36083643604999227,0.00011248941894019014,18.809274037238527,1.0531652629453006
16363880x,0.1,0.6772950859645751,3.487171987128591e-5,19.933069260218225,1.0501678886951828
163639909,0.1,0.5640557873758044,3.149703730373574e-5,19.953839245487913,1.0501156688543598
163642438,0.1,1.9870912455048464,0.00033971804519832287,19.664734655653245,1.0508524532626997
16364250x,0.1,1.0069636016850734,0.00023172820301585172,19.813710693584635,1.0504701020149538
163643617,0.1,0.7045167493291675,0.00013498730272821423,19.914308928241717,1.0502151494989533
163644265,0.1,0.6325331324171125,5.287002689852201e-5,19.90969556427374,1.0502267850742235
163644898,0.1,1.347942516349511,1.2373836083544232e-5,19.995842166495716,1.0500103967451575
163657189,0.1,0.836974341664083,0.0002969720660037042,18.45250672654101,1.0541931789983665
163660476,0.1,0.6193553396285322,5.399492108787184e-5,19.75275234572901,1.050625856209665
163660628,0.1,0.735656565898721,6.07442862240109e-5,19.584137471642777,1.0510617330708574
163661487,0.1,1.1371364611122172,1.6873412840936207e-5,19.877625033939555,1.0503078208937222
163662076,0.1,0.8411972062536228,1.2373836082612553e-5,19.573028592866894,1.051090713695909
163665605,0.1,0.6353387594782384,3.487171986990714e-5,19.934620895519195,1.0501639838169572
163666456,0.1,0.7541562114177794,1.9123201218618583e-5,19.9265686353706,1.0501842549160698
163668099,0.1,0.8543272970738802,5.455736818577889e-5,19.9689176895055,1.0500778267279625
16367419x,0.1,0.7153554445595991,4.499576757331475e-6,19.995645275560832,1.0500108891820672
163700175,0.1,0.46186215243871875,7.87425932584731e-6,19.66224127083932,1.0508589019036747
163700239,0.1,1.0943368800684639,1.6310965745290214e-5,19.969161861356,1.050077214404035
16371813x,0.1,0.5538806669261187,2.3622777983756236e-5,19.896758096853908,1.0502594440326498
163719212,0.1,0.6272830807177067,2.8122354734969747e-5,19.988510504442274,1.0500287402494428
163741137,0.1,0.5945811487248616,3.430927277650965e-5,19.67983393662606,1.0508134369029865
163742818,0.1,0.577429774886998,2.9247248924134932e-5,19.48362599244636,1.0513251486344324
163743423,0.1,0.7641296794159355,3.5996614061014445e-5,19.873645572686637,1.0503178944367586
163744872,0.1,0.27713528779273683,3.3184378587181664e-5,19.970046180983488,1.0500749968696743
163747299,0.1,0.5737707929259802,2.812235473497421e-5,19.99151025377433,1.050021233378864
163747424,0.1,0.6849341344579392,2.8684801829541595e-5,19.318757930826358,1.0517631621857184
163749569,0.1,0.39638744429650713,3.3746825681868863e-6,19.990552350078275,1.0500236302873385
163751714,0.1,0.7323877406756455,2.69974605451989e-5,16.118209006269474,1.0620416325170514
163751757,0.1,1.2179323255959214,1.7435859935693415e-5,19.971374540451325,1.0500716662227998
163781083,0.1,0.6100066043923386,2.9809696019022418e-5,19.756738510855993,1.0506156418201575
163784946,0.1,0.19821034872956028,0.0003127205846527865,19.734642585925307,1.0506723137065173
163788170,0.1,0.4329293847393706,2.2497883787040596e-5,19.813710526717955,1.050470102440002
163789202,0.1,0.4134197049727554,8.999153515187839e-6,19.960730800002345,1.0500983661379715
163789376,0.1,0.5815927107778494,0.0001158641015089204,19.228728283752947,1.0520055193064919
163791468,0.1,0.4602286612619331,1.4623624462160762e-5,19.98028999032478,1.0500493236326518
163792030,0.1,0.19821034872956028,2.249788378807492e-5,19.951627459872512,1.0501212245472826
163793201,0.1,1.4806914947048972,0.0004353340513127628,19.81953253128918,1.0504552768043998
163793981,0.1,0.66147149960457,1.1248941893958627e-5,19.986110106171598,1.050034748867475
163794933,0.1,0.8152264968844782,1.799830703032736e-5,19.980186895423774,1.0500495818799893
163795039,0.1,0.746429981020942,6.524386298111059e-5,19.88796380546731,1.0502816683387715
163820679,0.1,0.6298844327822388,4.499576757631012e-5,19.981745979670503,1.0500456767400308
163820812,0.1,0.641134867587692,5.1182685614527403e-5,19.578505863065786,1.0510764205907288
163820927,0.1,0.7825736844518828,1.912320121976237e-5,19.97474918316612,1.0500632068433058
163822340,0.1,0.2972905743624307,0.00013498730272852336,19.663670840134667,1.0508552044086774
163822404,0.1,0.5053939905920516,3.374682568227308e-5,19.98614684183269,1.0500346569007948
16382328x,0.1,1.0338810498222615,3.149703730315998e-5,19.89775790991833,1.0502569186200388
163825592,0.1,0.7910053085912946,3.1497037303445936e-5,19.78457157918055,1.050544435394917
163826034,0.1,0.4806996809934336,3.487171987146555e-5,19.97357897852941,1.0500661399278992
163827272,0.1,0.32314192249137286,7.761769906973775e-5,19.9068795555238,1.0502338901087347
163829075,0.1,0.7178891774892421,2.47476721669529e-5,19.914213022445633,1.0502153913324561
163837251,0.1,0.8407749056187496,4.49957675761187e-5,19.971685971484717,1.0500708854238838
163837809,0.1,0.5643620581115021,5.118268561812351e-5,19.898866042307816,1.0502541199018003
163858001,0.1,1.563774714641437,0.0004460205460819218,19.668471657219566,1.0508427913173892
163858538,0.1,0.8011478953062696,0.0002829108886375526,19.141672556639122,1.0522420387790594
163859629,0.1,0.42904436774568905,2.4747672167222193e-5,19.97440792084149,1.0500640621721054
163860478,0.1,0.6315518752856615,0.0003290315504078049,18.903481442760928,1.0529003084975626
163861606,0.1,0.32790386185072273,0.0017492104645600531,19.452208184873758,1.0514080453229784
16386230x,0.1,1.2287366442221375,0.000129925278875837,17.886573938009725,1.055907855996668
163863767,0.1,1.1557103884482187,0.00030990834916878277,18.3645249153686,1.05445281076469
163871812,0.1,1.0086474882548424,0.0014061177367760544,17.553588403183415,1.056968408796611
163899452,0.1,0.7667447821221536,0.0003661530586539843,19.51496590358096,1.051242723402171
163901671,0.1,0.5472849306507834,0.0012373836083500612,19.35927283075271,1.051654832737905
163904143,0.1,0.703587659580608,8.436706420592691e-5,19.298077145285568,1.0518186341816078
163906077,0.1,0.8475259036498232,0.00016873412840439655,19.945946131304076,1.0501355008891031
163906085,0.1,1.9870912455048464,5.9619392039397114e-5,19.859798275626805,1.050352978722209
163907133,0.1,1.0628138175216093,0.0001687341284089352,11.450498247569422,1.0873324442639225
163912215,0.1,0.8819476581677712,0.0007750520964274293,4.982212523016613,1.2007140392707543
16391224x,0.1,1.118968673863128,0.0002531011926169265,19.7205492529865,1.050708526784494
163912266,0.1,0.8524954847865918,0.0006794360904124294,19.741352304974043,1.0506550911280803
163916726,0.1,1.1575443980029927,0.00010180292414203651,19.798871827473956,1.0505079283665217
163918035,0.1,1.2894650065161897,0.0002542260867942056,19.77332136677691,1.0505731931146478
163918190,0.1,1.0380395557383424,0.000472455559550906,19.126894548968075,1.0522824025321953
163922288,0.1,1.231971305479787,0.0007401803766035371,19.7734884571098,1.0505727657600263
16392454x,0.1,0.7025047611080344,0.00018785732963397397,19.779177124652172,1.05055822058207
163925577,0.1,1.5329440748710303,0.000793050403500892,19.71339166806755,1.050726938156453
163929332,0.1,0.7635622882473955,0.00034534251614996413,19.847694303455015,1.050383686120454
163931176,0.1,0.8695749158341907,1.1248941894170967e-5,19.998164844072743,1.0500045883108315
163932822,0.1,0.8805669945110582,0.00017379615226434362,19.947389213883945,1.0501318738646745
163934342,0.1,0.5945811487248616,4.499576757694249e-5,19.916424921662426,1.0502098144588357
163941227,0.1,0.6265811600753518,4.049619082049115e-5,19.936871128590525,1.050158321912707
163941462,0.1,1.4519459908990258,7.874259325570681e-5,19.963558365670284,1.0500912703879295
163942465,0.1,0.975175024170405,0.00013498730273023068,19.592435765842453,1.0510401060874424
163943855,0.1,0.6930586373064974,4.499576757690393e-5,19.972672638699972,1.0500684118790569
163945076,0.1,0.6518296772375942,4.162108500871126e-5,19.86958140827564,1.0503281865607648
163947426,0.1,0.6096127264755895,0.0004004623314384429,19.652421661916787,1.0508843142694133
163948074,0.1,0.7756771706095646,3.993374372475563e-5,19.996311217105887,1.0500092236584389
163948664,0.1,0.9145020188410786,0.000526450480611891,17.988705010595933,1.0555904385230046
163951206,0.1,0.7467655959095162,0.000212605001800993,19.98365911652533,1.0500408856140395
16395137x,0.1,0.8141209169410822,0.00030484632532166035,10.139492594888543,1.0986242645420061
163952196,0.1,0.9371866083656457,0.00026659992287323856,19.864573317526112,1.050340874883918
16395241x,0.1,0.4316430618253593,2.924724892281047e-5,19.990087846035006,1.0500247926723518
163952612,0.1,0.8265013851506616,0.0004482703344887931,19.932417305181364,1.050169529600409
163956031,0.1,1.1527442191014285,0.00011248941894272016,19.972761777449143,1.050068188422949
163956373,0.1,0.6716909198019557,4.499576757739608e-5,19.919237084465585,1.0502027259256765
163957202,0.1,1.016019604188466,0.00010067802995348941,19.963434347709203,1.050091581567715
16395778x,0.1,0.5606512631655746,0.00010349026542126128,19.699500537545454,1.0507627083282691
163959750,0.1,0.6205941023334128,4.49957675773223e-5,19.577442212069364,1.051079195594995
163960022,0.1,0.9004888391302731,3.880884953456108e-5,19.70253044889909,1.050754901894131
163963047,0.1,0.730065158063439,5.399492109267658e-5,19.943353713149207,1.0501420179566223
163963063,0.1,0.19821034872956028,2.8122354735369642e-5,19.92582560407123,1.0501861262800414
163963717,0.1,0.8099262624308778,8.774174677085383e-5,19.943953389032718,1.0501405102836785
163964517,0.1,0.8433555608411564,4.049619081928921e-5,19.81990989619135,1.0504543161516675
163966141,0.1,0.5246304295148542,1.9123201218727854e-5,19.953332057357244,1.0501169427304387
163966344,0.1,0.9054711785943792,0.0001321750672579233,19.427565293797215,1.0514732538471652
163969078,0.1,0.5920358624210185,8.211727582850816e-5,19.710620231324306,1.050734070681895
163972146,0.1,0.7369010698509036,5.287002690289966e-5,19.71829870683964,1.050714314397374
163973253,0.1,0.7543748040928296,2.2497883788412565e-5,19.941122766930338,1.0501476276781347
163977262,0.1,0.647668761415238,1.5748518651967642e-5,19.921363637688007,1.050197366916598
16397802x,0.1,0.83339307918043,0.00014511135043882234,19.89890784108771,1.0502540143401828
163978206,0.1,0.49424558696550086,3.37468256801003e-5,19.9661444492442,1.0500847823946227
163978361,0.1,0.7168223686850332,4.274597919796118e-5,19.947133826058145,1.050132515714796
163978863,0.1,0.6833554332091087,2.0248095409554755e-5,19.978690989983495,1.0500533293448184
163979276,0.1,0.4436132789314397,1.7998307029396766e-5,19.96390683137563,1.0500903960555648
16398581x,0.1,0.7913175332130834,0.00025816321647016574,19.597853923611357,1.0510259951879326
16398725x,0.1,0.585025374187818,0.00011811388988749111,14.149067869677038,1.0706760338709738
163990088,0.1,0.8498097151228428,0.0007463672946800404,16.313217353735478,1.0612999862820447
163997300,0.1,0.5507876585417142,0.004336467099879755,15.147279136548121,1.0660184572414164
163999306,0.1,0.6282585966018558,3.599661406080333e-5,19.769295016984795,1.0505834931969424
163999824,0.1,1.1087547822742552,9.617845319447011e-5,19.17095961715605,1.0521622297459279
164000541,0.1,0.9448265782937618,0.0003599661406035193,16.595954828840192,1.0602556472534026
164000787,0.1,0.9813447386320601,0.0004387087338688737,19.40453978229547,1.0515343322345831
164033052,0.1,0.32621331259889963,0.00023847756816543022,19.38962570990638,1.0515739713061656
164035752,0.1,0.47676093726574165,0.00024410203910715182,19.67534697693075,1.0508250248990523
164036659,0.1,1.113713518832787,3.712150825132486e-5,19.97225550191468,1.0500694575985237
164039702,0.1,0.19821034872956028,3.3746825684576556e-5,19.980554055299628,1.05004866217585
164041001,0.1,0.6811802801572475,0.00012598814921537134,7.9755678995676895,1.1253829210148414
164055147,0.1,0.5950288951348136,9.33662177260015e-5,19.907992113500676,1.0502310827881958
164055438,0.1,0.6870475513814062,0.009902443550082025,14.508250100689306,1.0689263000747753
164057417,0.1,0.8104707594898064,4.724555595815911e-5,18.99214488128791,1.0526533472786033
164064780,0.1,0.6993085165915903,2.4747672166751097e-5,19.969103801546368,1.0500773600026339
164065556,0.1,0.7407489813759117,1.6873412843818416e-5,19.883515178467867,1.05029291807934
164070259,0.1,0.6216558078066868,7.874259326885094e-5,19.62567420625186,1.0509536635272099
164070582,0.1,0.47009070653467444,2.249788379288984e-5,19.921862920345834,1.0501961088678469
164071008,0.1,0.45503658907231676,5.511981529059152e-5,19.01942957027088,1.0525778124052203
164071411,0.1,0.6197549587925828,3.487171988667674e-5,19.942930797911586,1.0501430812819508
164075332,0.1,0.19821034872956028,3.374682569281312e-5,19.849739522281354,1.050378494835033
164076271,0.1,0.6741915519601175,0.00014229911501865966,19.45775989375935,1.0513933775244462
164076466,0.1,0.4744550113586703,9.674090038302665e-5,19.815186226804258,1.0504663437705817
164076511,0.1,0.45347585580115346,0.00019404424771573417,19.579661668531102,1.0510734055025692
164077231,0.1,0.681767304973968,0.0001462362456560965,14.371019425949036,1.0695844859964736
164079237,0.1,0.3477237816104297,0.00012598814922419198,18.92312422460154,1.0528453963590179
164080967,0.1,0.6205350596296784,3.543416697953731e-5,19.894594573605215,1.0502649097120447
16408823x,0.1,0.9084414589577559,0.0007795516930561079,8.420413524924122,1.1187590130864755
164091121,0.1,0.8368729838413458,5.6244709477817674e-5,19.95054551637489,1.0501239426851374
164091543,0.1,0.8755071127685783,0.0001226134666472619,19.521874169016122,1.0512245899826123
164092546,0.1,0.651959741296841,0.00010855228930837228,19.498885372194163,1.0512849827521948
164092909,0.1,0.5330727564733102,1.6310965752555297e-5,19.959573448665065,1.0501012710803639
164093186,0.1,0.6022039657906685,0.0001316126207692567,16.646616926612428,1.0600722659990651
164094349,0.1,0.5891207263835785,0.0001377995382124475,17.60227739546672,1.0568108306404453
164097160,0.1,0.5899359835004486,8.099238163767663e-5,19.869048234520694,1.050329537086864
164097195,0.1,0.5954986850992211,4.5558214668527935e-5,18.67656730951783,1.0535430297991852
164097259,0.1,1.0241660088322873,0.0001687341284242634,19.566180558372764,1.0511085951096408
164097355,0.1,0.5121011495928015,4.612066177774099e-5,19.31337011295404,1.0517776024666596
16409746x,0.1,0.9178256339921093,0.00010630250090810162,17.21444206582973,1.0580907586883095
164097523,0.1,0.6713812468456345,3.3746825845163595e-5,15.506499326492095,1.0644890880233393
164097611,0.1,0.6645826886054303,4.837045015804491e-5,19.941436646954774,1.0501468383499195
164097697,0.1,0.7029206825792388,0.00014623624463327588,19.940393922017634,1.0501494606330635
164098040,0.1,0.8015411353066518,0.0001462362446269232,18.651864402769245,1.053613943271619
164098091,0.1,0.32701963888663343,3.374682568385325e-5,19.72344094675681,1.0507010923043036
169650199,0.1,0.6317424705201654,9.561600610035088e-5,18.58103653942934,1.053818310828784
16965355x,0.1,0.8572556875958317,8.211727582929652e-5,19.972205841922484,1.0500695820939798
169655539,0.1,0.8278468216480037,9.336621771738579e-5,19.910886186906186,1.050223781634472
16965646x,0.1,0.4546797103048467,1.912320122015796e-5,19.995173337890716,1.0500120695680595
169656937,0.1,0.47719305472470513,6.018183913483565e-5,19.95475535214939,1.0501133680845798
169657833,0.1,0.5172856022258135,2.8122354735247984e-5,19.341682796872057,1.051701809532401
169658641,0.1,0.7345842993655953,4.837045014565042e-5,19.991072596927058,1.050022328474447
169661656,0.1,0.5931518616650734,2.9247248925100472e-5,19.993308948599122,1.0500167332266461
169662739,0.1,0.3415982960168781,2.9247248925657054e-5,19.95568378296627,1.0501110365786401
169663459,0.1,0.5729037228242003,1.3498730272340019e-5,19.934666620413303,1.0501638687539419
169671870,0.1,0.8611174915217187,0.0001631096574667821,19.368792145814876,1.0516294455777964
16967318x,0.1,0.8918717230872923,3.374682568295654e-5,19.949196831913742,1.0501273313620452
169674668,0.1,0.7413206961998271,4.3870873387455055e-5,19.80725418835719,1.0504865535874126
169674676,0.1,0.9904300144087328,2.5872566354793615e-5,19.409548071265014,1.0515210347159218
169675601,0.1,0.8621426940028878,2.8122354733728695e-5,19.965373600922863,1.050086716131061
169675791,0.1,0.6967747836619472,0.00179983070295113,19.212716507597236,1.0520488604307763
169676284,0.1,0.3152154572349321,9.561600610129395e-5,19.708992135894995,1.05073826165767
169677359,0.1,0.7823436092822288,6.41189687973315e-5,19.971640323290917,1.0500709998684385
169677906,0.1,0.778515260525805,0.0005804454017497822,19.938957899698824,1.0501530724439267
169677981,0.1,0.89213716717551,0.00015748518652194694,19.596585135265503,1.051029298885367
194290738,0.1,0.4462897633680708,0.00011811388990861172,19.393960366105052,1.0515624442415437
264570613,0.1,1.3259159729971768,0.0001265505963092263,19.826716088597617,1.05043699599729
264574251,0.1,0.19821034872956028,0.0009280377062579435,19.55151321051808,1.0511469362617945
264575289,0.1,0.5777986323062462,1.743585993567192e-5,19.991231774293233,1.0500219301787048
26458103x,0.1,1.158577751637739,0.0003909007308210045,19.890249987830614,1.0502758889713215
264582788,0.1,1.9870912455048464,0.0004628939589184704,19.36489175551808,1.051639844550902
264583369,0.1,0.7954812842192922,0.00020079361280714897,19.27605039764155,1.0518778473479375
264583457,0.1,0.9458155613012118,0.0006276909576823094,18.747443172787623,1.0533406070781708
264583676,0.1,0.6381369441817506,0.0010230912652561624,19.445077474330756,1.0514268971836234
264584097,0.1,1.1464832825993099,0.0006288158518870154,19.729306899332514,1.050686017765471
264585719,0.1,0.8918717230872923,7.874259325925479e-6,19.992458782648384,1.0500188601548053
264586826,0.1,0.5084724332194122,0.0004752677950202854,19.768929468723,1.0505844285388406
264586893,0.1,0.817981799432217,0.0007728023081420147,19.924883021056708,1.0501885004264866
264588928,0.1,0.8632043994761618,7.874259325468356e-5,19.917661024099363,1.0502066984065073
264589111,0.1,0.27026416656580027,1.2373836082664112e-5,19.970728701473906,1.050073285504409
264589314,0.1,1.0499895012798757,0.00017210881096648944,13.556083353974522,1.0737676195910089
264590489,0.1,0.6458877697985109,8.717929967770984e-5,18.4608082467151,1.0541688092219872
264590884,0.1,0.41806487019716826,8.999153515318436e-6,19.99759975497306,1.0500060013328008
264592433,0.1,1.1711722053486078,0.0004600817234690975,19.280381316334843,1.0518661941168546
264592783,0.1,0.347363890460116,0.00013273751434860105,19.464276466838108,1.0513761711977185
264594113,0.1,1.6988553481973585,0.00011473920731866515,19.92129171586761,1.0501975481441037
264594121,0.1,1.0695774321208278,0.00016254721036749158,19.766839421037304,1.0505897770857453
264594295,0.1,0.640712425193626,1.6310965746204152e-5,19.709315279127807,1.0507374297806784
264595044,0.1,1.0490721066647088,7.818014616574131e-5,19.973409398452382,1.050066565004044
264595669,0.1,0.4057730369227868,0.00029247248925224603,19.808371249548355,1.050483706479542
264597859,0.1,0.24254755098010689,0.00020923031923026237,19.793479086865304,1.050521689270058
264598237,0.1,1.9870912455048464,0.00029359738343108814,19.633231880002796,1.0509340492748185
264598405,0.1,0.6735489575398822,3.599661406066879e-5,19.891091297942506,1.0502737625111318
264598616,0.1,0.19821034872956028,1.237383608353847e-5,19.926578161302142,1.050184230925409
264598835,0.1,0.852852363554062,8.999153515308404e-5,19.956199205618386,1.0501097423260068
264604502,0.1,0.8213933761622805,6.524386298756875e-5,19.83236447858843,1.0504226312036382
264606188,0.1,0.6268953693258374,2.5872566356096907e-5,19.869603404718674,1.050328130845456
264607543,0.1,0.6713012946609858,3.48717198715024e-5,19.94003495340907,1.0501503634440237
264608204,0.1,0.260129252567127,4.0496190818088584e-5,19.779594655772645,1.0505571533392446
264608853,0.1,1.443756845858624,0.0007930504034802997,19.63757352900861,1.050922788323252
26461118x,0.1,0.8231583489902392,5.961939203798478e-5,19.924546627320918,1.0501893477781212
264617290,0.1,0.8470512229932696,0.00014736113881033038,19.559737471417975,1.0511254305668094
